6.976e+07,1.748e+07,84220,1.1474e-05
1.666e+07,1.763e+07,38940,1.2928e-05
1.282e+07,3.85e+07,41720,1.8926e-05
8.599e+07,3.919e+07,85910,3.0474e-05
8.96e+06,7.007e+07,96630,4.4875e-06
8.86e+07,3.676e+07,77890,3.5829e-05
8.84e+06,6.677e+07,87600,5.1335e-06
1.85e+06,1.339e+07,70100,3.3644e-07
7.418e+07,3.208e+07,88860,2.0114e-05
8.95e+07,9.586e+07,91050,6.907e-05
1.09e+07,4.191e+07,49530,1.2428e-05
1.567e+07,8.623e+07,36420,6.7989e-05
7.38e+06,8.45e+06,80340,6.4482e-07
7.9e+06,7.008e+07,66610,8.3279e-06
7.08e+06,6.326e+07,89090,3.7661e-06
3.883e+07,2.923e+07,38650,5.0709e-05
6.757e+07,3.097e+07,58380,4.0979e-05
2.1e+07,9e+06,67690,2.753e-06
1.699e+07,2.175e+07,61120,6.602e-06
2.366e+07,5.29e+07,66080,1.913e-05
7.27e+06,9.128e+07,97970,4.6144e-06
8.26e+07,3.475e+07,72960,3.5988e-05
4.348e+07,8.936e+07,99420,2.6235e-05
2.01e+06,5.09e+06,7710,1.1487e-05
5.097e+07,9.543e+07,70980,6.4435e-05
8.412e+07,8.854e+07,85970,6.7257e-05
2.785e+07,4.94e+07,98200,9.5218e-06
5.115e+07,4.46e+06,82750,2.2235e-06
8.848e+07,4.048e+07,54740,7.9775e-05
6.544e+07,6.192e+07,83020,3.9237e-05
5.26e+06,6.556e+07,65680,5.3352e-06
6.72e+06,3.396e+07,61630,4.01e-06
2.271e+07,1.829e+07,32530,2.6197e-05
1.201e+07,3.266e+07,83590,3.7466e-06
7.7e+05,3.842e+07,97300,2.0855e-07
7.565e+07,1.18e+07,63820,1.4627e-05
6.285e+07,4.843e+07,71680,3.9538e-05
1.37e+06,4.09e+06,6000,1.0388e-05
7.315e+07,9.865e+07,80740,7.388e-05
2.236e+07,5.363e+07,43410,4.2471e-05
7.213e+07,1.847e+07,65170,2.0935e-05
3.598e+07,4.521e+07,91560,1.295e-05
1.188e+07,4.95e+06,19350,1.0482e-05
2.657e+07,5.645e+07,58390,2.9361e-05
4.005e+07,8.394e+07,78380,3.6522e-05
7.302e+07,1.493e+07,74520,1.3102e-05
9.101e+07,3.2e+06,89040,2.4517e-06
8.337e+07,3.638e+07,95510,2.219e-05
8.484e+07,1.673e+07,41450,5.5136e-05
5.478e+07,4.746e+07,52320,6.3388e-05
1.329e+07,8.57e+06,98430,7.8459e-07
7.09e+06,8.322e+07,93390,4.5151e-06
3.315e+07,1.497e+07,71900,6.4068e-06
1.345e+07,4.117e+07,19380,9.8398e-05
9.97e+06,3.683e+07,58490,7.1635e-06
8.48e+07,5.048e+07,79920,4.473e-05
5.697e+07,1.274e+07,31020,5.0341e-05
3.903e+07,1.49e+06,15070,1.709e-05
3.49e+06,3.99e+06,39610,5.9235e-07
4.72e+07,8.63e+07,57730,8.1572e-05
1.186e+07,5.918e+07,77520,7.7951e-06
5.42e+06,9.25e+07,86400,4.4823e-06
3.644e+07,6.51e+06,65940,3.6413e-06
1.478e+07,1.324e+07,70270,2.6449e-06
6.778e+07,5.43e+06,34580,2.0542e-05
1.413e+07,5.961e+07,91310,6.7424e-06
6.531e+07,8.631e+07,87690,4.8925e-05
2.81e+06,1.3e+07,11120,1.9717e-05
7.865e+07,7.86e+07,96420,4.4379e-05
7.849e+07,4.616e+07,91650,2.8788e-05
9.544e+07,1.426e+07,76720,1.5432e-05
5.056e+07,2.686e+07,83970,1.2855e-05
1.858e+07,9.516e+07,97720,1.2357e-05
3.53e+07,1.556e+07,84010,5.1941e-06
4.796e+07,3.415e+07,95560,1.197e-05
8.669e+07,1.87e+06,29510,1.2424e-05
4.114e+07,4.961e+07,90890,1.6489e-05
9.51e+07,6.822e+07,69090,9.071e-05
2.522e+07,5.368e+07,81960,1.3451e-05
4.057e+07,1.219e+07,77670,5.4713e-06
3.173e+07,6.786e+07,86980,1.8995e-05
5.2e+07,9.706e+07,76590,5.7424e-05
3.1e+05,9.069e+07,90730,2.2793e-07
8.813e+07,1.72e+06,78310,1.6497e-06
3.888e+07,9.052e+07,71590,4.5831e-05
6.002e+07,1.193e+07,50040,1.9085e-05
2.888e+07,4.07e+06,39320,5.0741e-06
1.759e+07,3.121e+07,86440,4.9037e-06
6.04e+06,6.562e+07,50560,1.0348e-05
8.749e+07,3.19e+06,32000,1.819e-05
3.144e+07,4.03e+07,73580,1.5619e-05
5.015e+07,1.787e+07,45640,2.8714e-05
6.228e+07,2.776e+07,60760,3.1255e-05
4.53e+07,7.152e+07,89390,2.7061e-05
6.6e+05,7.125e+07,40300,1.9325e-06
7.884e+07,4.387e+07,56530,7.2235e-05
8.576e+07,8.909e+07,91420,6.1013e-05
4.203e+07,5.887e+07,48900,6.906e-05
5.534e+07,1.456e+07,66580,1.2131e-05
2.577e+07,5.869e+07,73000,1.8942e-05
5.768e+07,1.102e+07,65780,9.8042e-06
8.094e+07,4.024e+07,88570,2.771e-05
3.531e+07,1.573e+07,25010,5.9264e-05
5.48e+06,7.557e+07,43450,1.464e-05
4.339e+07,6.095e+07,73930,3.2293e-05
3.952e+07,5.276e+07,71570,2.7168e-05
6.192e+07,4.622e+07,53410,6.6959e-05
3.423e+07,8.449e+07,65110,4.5531e-05
2.294e+07,2.01e+07,99860,3.086e-06
5.152e+07,3.418e+07,73160,2.1958e-05
1.046e+07,5.786e+07,37570,2.8617e-05
6.986e+07,2.362e+07,52590,3.9819e-05
5.94e+07,7.119e+07,80130,4.3955e-05
4.084e+07,2.866e+07,45320,3.8034e-05
4.276e+07,8.64e+07,94700,2.7494e-05
2.714e+07,8.317e+07,43850,7.8348e-05
9.507e+07,7.251e+07,68110,9.9177e-05
1.155e+07,2.29e+06,87370,2.3125e-07
7.49e+06,7.728e+07,23760,6.843e-05
4.3e+07,9.23e+06,83100,3.8358e-06
1.253e+07,6.285e+07,98830,5.3811e-06
8.552e+07,4.998e+07,88500,3.6422e-05
1.048e+07,3.89e+06,50230,1.0784e-06
1.751e+07,4.781e+07,67820,1.2147e-05
6.592e+07,3.692e+07,60320,4.4642e-05
2.384e+07,7.703e+07,81220,1.8579e-05
2.186e+07,7.839e+07,88610,1.4566e-05
6.364e+07,1.951e+07,48400,3.5374e-05
7.495e+07,8.969e+07,95030,4.968e-05
5.556e+07,1.912e+07,90910,8.5786e-06
1.77e+06,3.11e+07,40520,2.2376e-06
2.1e+06,4.514e+07,79340,1.0051e-06
7.877e+07,2.12e+06,65480,2.5994e-06
3.852e+07,3.643e+07,96900,9.9745e-06
8.656e+07,3.06e+07,50360,6.9704e-05
1.649e+07,3.668e+07,57080,1.239e-05
5.378e+07,2.07e+06,66230,1.6938e-06
1.483e+07,9.371e+07,96210,1.002e-05
7.504e+07,8.28e+06,51450,1.5665e-05
9.508e+07,8.419e+07,97890,5.5753e-05
1.306e+07,4.401e+07,72660,7.266e-06
3.424e+07,1.36e+07,70180,6.3101e-06
8.325e+07,2.941e+07,64790,3.8927e-05
2.145e+07,7.259e+07,69310,2.1632e-05
6.669e+07,7.413e+07,88810,4.1833e-05
6.606e+07,6.1e+06,99540,2.7143e-06
6.387e+07,2.681e+07,96560,1.2257e-05
5.036e+07,1.844e+07,66770,1.3902e-05
2.18e+06,4.991e+07,16950,2.5275e-05
8.661e+07,6.456e+07,86850,4.9475e-05
8.132e+07,2.807e+07,67480,3.3457e-05
5.5e+05,7.937e+07,97860,3.0423e-07
4.107e+07,1.54e+06,39720,2.6756e-06
4.374e+07,4.794e+07,47160,6.2925e-05
5.191e+07,2.84e+06,47430,4.3738e-06
3.051e+07,8.297e+07,44640,8.4783e-05
3.973e+07,8.247e+07,81900,3.2602e-05
1.865e+07,2.168e+07,91800,3.2022e-06
7.246e+07,2.918e+07,89960,1.7437e-05
7.975e+07,2.045e+07,69450,2.2567e-05
2.462e+07,2.469e+07,56010,1.2932e-05
2.957e+07,9.597e+07,60240,5.2193e-05
6.68e+06,3.279e+07,56910,4.5137e-06
9.395e+07,2.344e+07,78280,2.3985e-05
1.032e+07,6.728e+07,71940,8.954e-06
2.242e+07,3.072e+07,89180,5.7798e-06
2.215e+07,6.088e+07,65470,2.0997e-05
1.18e+06,3.187e+07,12020,1.7372e-05
1.06e+06,9.295e+07,26300,9.5068e-06
8.281e+07,2e+05,58070,3.2779e-07
6.741e+07,2.805e+07,39110,8.2504e-05
6.238e+07,5.214e+07,50550,8.495e-05
1.91e+07,8.465e+07,93480,1.2349e-05
3.431e+07,2.68e+06,50080,2.4469e-06
1.495e+07,6.23e+07,56100,1.9751e-05
6.915e+07,7.14e+07,84620,4.6019e-05
1.42e+06,8.9e+07,85730,1.1476e-06
6.938e+07,3.853e+07,89380,2.2333e-05
2.763e+07,4.593e+07,36550,6.3401e-05
4.104e+07,6.901e+07,67350,4.1671e-05
4.58e+07,6.763e+07,58480,6.0448e-05
2.898e+07,3.584e+07,45140,3.402e-05
9.681e+07,8.092e+07,87670,6.8025e-05
7.776e+07,5.201e+07,68350,5.7777e-05
1.877e+07,8.61e+07,88920,1.3641e-05
6.183e+07,6.253e+07,56950,7.9559e-05
1.603e+07,5.83e+07,30170,6.8524e-05
4.222e+07,2.64e+07,79740,1.1699e-05
8.626e+07,8.17e+06,35470,3.7385e-05
6.66e+06,8.995e+07,37290,2.8753e-05
4.4e+05,7.715e+07,70290,4.5856e-07
4.751e+07,1.136e+07,40960,2.147e-05
2.161e+07,6.246e+07,43760,4.7043e-05
4.197e+07,3.708e+07,64000,2.5358e-05
4.097e+07,7.353e+07,82260,2.9713e-05
2.037e+07,8.694e+07,91450,1.4133e-05
6.781e+07,6.17e+07,59810,7.8059e-05
1.883e+07,3.086e+07,45370,1.8841e-05
6.281e+07,7.165e+07,61030,8.064e-05
5.743e+07,6.087e+07,93720,2.6563e-05
8.024e+07,7.174e+07,67620,8.4022e-05
1.22e+07,8.505e+07,81690,1.0377e-05
7.5e+06,1.264e+07,98260,6.5531e-07
3.818e+07,1.708e+07,75060,7.725e-06
1.281e+07,5.377e+07,32510,4.3496e-05
4.683e+07,4.85e+06,83820,2.1576e-06
6.448e+07,7.535e+07,73640,5.9796e-05
9.417e+07,8.74e+07,91590,6.5482e-05
9e+07,6.127e+07,88710,4.6767e-05
3.51e+07,2.892e+07,41800,3.8774e-05
5.808e+07,6.751e+07,59090,7.4948e-05
4.528e+07,4.523e+07,38390,9.2745e-05
5.85e+06,4.713e+07,31260,1.8831e-05
1.743e+07,6.031e+07,36020,5.4074e-05
2.85e+06,2.404e+07,95950,4.9668e-07
8.727e+07,9.859e+07,80960,8.7609e-05
2.767e+07,7.772e+07,84900,1.9912e-05
6.45e+06,4.149e+07,83480,2.5629e-06
2.516e+07,8.747e+07,98380,1.5176e-05
9.634e+07,5.117e+07,99480,3.3246e-05
9.847e+07,5.356e+07,90280,4.3187e-05
5.561e+07,2.767e+07,81920,1.5303e-05
3.917e+07,1.135e+07,85600,4.0494e-06
5.96e+07,2.125e+07,47910,3.6825e-05
4.624e+07,8.567e+07,99690,2.6603e-05
7.039e+07,8.723e+07,96740,4.3788e-05
6.108e+07,4.084e+07,96770,1.7778e-05
6.409e+07,5.326e+07,68680,4.8297e-05
1.981e+07,1.119e+07,81320,2.2372e-06
3.161e+07,5.723e+07,56050,3.8432e-05
7.227e+07,5.252e+07,68910,5.3347e-05
4.975e+07,4.1e+06,59920,3.7916e-06
9.285e+07,7.209e+07,85420,6.1225e-05
8.284e+07,6.295e+07,93860,3.9506e-05
5.772e+07,7.436e+07,92090,3.3778e-05
2.87e+06,5.566e+07,98400,1.1011e-06
6.267e+07,8.834e+07,74740,6.6146e-05
1.584e+07,5.714e+07,45730,2.8886e-05
4.023e+07,7.52e+06,18640,5.8112e-05
5.424e+07,7.261e+07,89860,3.2552e-05
2.59e+06,2.797e+07,32560,4.5605e-06
1.778e+07,3.177e+07,58120,1.1161e-05
2.134e+07,1.388e+07,23290,3.6445e-05
4.831e+07,1.176e+07,88220,4.8719e-06
4.34e+07,5.33e+06,48180,6.6508e-06
9.96e+06,2.08e+07,69010,2.9033e-06
8.396e+07,8.011e+07,71430,8.7981e-05
6.905e+07,4.369e+07,89170,2.5322e-05
5.052e+07,5.078e+07,91780,2.0326e-05
3.832e+07,9.74e+06,84840,3.4608e-06
7.11e+06,2.119e+07,48060,4.3534e-06
5.2e+06,8.84e+07,55240,1.0054e-05
4.1e+07,4.115e+07,52840,4.0329e-05
1.316e+07,7.004e+07,87170,8.0958e-06
6.069e+07,3.201e+07,50900,5.0045e-05
8.211e+07,1.029e+07,94180,6.3575e-06
1.337e+07,1.424e+07,35640,1.0004e-05
5.324e+07,7.678e+07,90940,3.2989e-05
3.74e+06,9.308e+07,86340,3.1167e-06
6.31e+07,1.06e+06,97220,4.723e-07
7.52e+06,7.021e+07,50170,1.4e-05
9.425e+07,2.893e+07,85840,2.4697e-05
6.225e+07,2.903e+07,54520,4.0576e-05
3.997e+07,5.687e+07,95960,1.6475e-05
3.378e+07,5.803e+07,52750,4.7017e-05
1.367e+07,1.42e+07,93000,1.4979e-06
5.243e+07,7.246e+07,85190,3.4938e-05
2.843e+07,5.539e+07,54610,3.5242e-05
5.143e+07,6.996e+07,60080,6.6527e-05
7.781e+07,4.411e+07,88310,2.9373e-05
3.76e+06,4.067e+07,93970,1.1558e-06
2.8e+06,1.518e+07,22340,5.684e-06
7.154e+07,1.972e+07,72720,1.7805e-05
5.964e+07,7.907e+07,75200,5.5655e-05
4.039e+07,3.916e+07,64900,2.5062e-05
9.236e+07,7.38e+06,34670,3.7846e-05
2.01e+07,2.596e+07,66590,7.8537e-06
5.761e+07,5.17e+06,25490,3.0594e-05
8.692e+07,6.77e+06,99960,3.9305e-06
9.384e+07,3.21e+06,63260,5.0237e-06
8.097e+07,6.134e+07,92690,3.8583e-05
2.593e+07,6.376e+07,45040,5.4393e-05
3.64e+07,3.531e+07,78220,1.402e-05
3.155e+07,1.558e+07,64250,7.9472e-06
9.23e+07,3.841e+07,95900,2.5728e-05
6.005e+07,9.267e+07,86370,4.9787e-05
4.55e+06,7.813e+07,15530,9.8373e-05
5.66e+07,7.71e+06,39800,1.8386e-05
9.27e+06,8.966e+07,29600,6.3312e-05
3.356e+07,3.395e+07,97170,8.0536e-06
6.81e+06,4.572e+07,56660,6.4728e-06
3.715e+07,5.978e+07,45090,7.2903e-05
5.92e+06,5.678e+07,40190,1.3889e-05
1.395e+07,9.32e+06,9590,9.4351e-05
7.807e+07,5.036e+07,66220,5.9839e-05
5.46e+07,9.563e+07,76920,5.8898e-05
4.292e+07,5.785e+07,91320,1.9871e-05
6.48e+07,2.927e+07,85300,1.7398e-05
6.82e+06,7.545e+07,53740,1.1892e-05
1.78e+06,9.928e+07,15600,4.8465e-05
9.373e+07,3.04e+07,69290,3.961e-05
3.407e+07,3.914e+07,39900,5.5903e-05
6.302e+07,1.372e+07,46020,2.7248e-05
1.057e+07,5.131e+07,34320,3.0731e-05
2.494e+07,7.358e+07,61910,3.1954e-05
2.69e+06,7.263e+07,59030,3.7421e-06
5.504e+07,5.582e+07,98500,2.1134e-05
1.237e+07,6.532e+07,96360,5.8078e-06
2.803e+07,1.345e+07,64370,6.0725e-06
7.929e+07,3.262e+07,48680,7.2844e-05
6.666e+07,4.5e+05,14510,9.509e-06
4.87e+07,2.233e+07,67940,1.5724e-05
8.374e+07,7.7e+07,72740,8.1333e-05
7.955e+07,6.551e+07,98020,3.62e-05
1.451e+07,6.114e+07,35070,4.8141e-05
7.196e+07,3.961e+07,65180,4.4777e-05
7.001e+07,4.777e+07,98090,2.3198e-05
1.64e+06,3.705e+07,20770,9.4005e-06
4.16e+07,9.136e+07,63920,6.2082e-05
2.198e+07,9.47e+06,43660,7.2879e-06
1.036e+07,6.705e+07,62290,1.1948e-05
5.652e+07,4.69e+07,52160,6.5027e-05
4.85e+07,3.758e+07,35590,9.6036e-05
7.312e+07,1.481e+07,77380,1.207e-05
6.79e+06,1.997e+07,83720,1.2912e-06
8.664e+07,5.86e+06,26450,4.8435e-05
7.844e+07,4.92e+07,86510,3.4416e-05
2.261e+07,4.684e+07,79610,1.1153e-05
6.339e+07,5.049e+07,90290,2.6202e-05
3.464e+07,6.006e+07,47490,6.1567e-05
8.744e+07,4.359e+07,85690,3.4644e-05
6.857e+07,6.07e+06,76450,4.7529e-06
9.716e+07,4.916e+07,96030,3.4568e-05
3.451e+07,4.62e+07,73030,1.9952e-05
4.176e+07,2.052e+07,46280,2.6702e-05
8.695e+07,2.43e+07,57580,4.2533e-05
5.615e+07,2.64e+06,52030,3.6546e-06
6.957e+07,2.936e+07,52130,5.0164e-05
9.845e+07,2.539e+07,91170,2.0071e-05
1.968e+07,9.426e+07,93270,1.4232e-05
4.58e+06,2.47e+06,10700,6.5946e-06
2.513e+07,3.494e+07,25100,9.3016e-05
2.7e+06,3.48e+06,78730,1.0117e-07
1.356e+07,9.151e+07,68340,1.7732e-05
6.78e+07,3.155e+07,58780,4.132e-05
9.707e+07,1.104e+07,84130,1.0105e-05
2.05e+07,6.435e+07,79090,1.4075e-05
3.755e+07,8.965e+07,53870,7.7421e-05
6.548e+07,3.372e+07,38500,9.9418e-05
2.07e+06,5.388e+07,16150,2.8539e-05
6.507e+07,6.267e+07,79120,4.3477e-05
8.27e+06,8.208e+07,60410,1.2414e-05
2.88e+07,3.161e+07,58160,1.7962e-05
9.832e+07,6.389e+07,66090,9.5983e-05
9.36e+07,7.225e+07,99130,4.593e-05
2.575e+07,9.762e+07,93210,1.931e-05
1.318e+07,4.577e+07,85240,5.5412e-06
6.623e+07,7.637e+07,60880,9.1079e-05
2.708e+07,8.685e+07,84970,2.1741e-05
6.26e+06,7.019e+07,69840,6.0122e-06
6.476e+07,7.729e+07,81400,5.0417e-05
8.642e+07,8.332e+07,72450,9.1554e-05
1.426e+07,7.095e+07,64440,1.6261e-05
3.697e+07,3.921e+07,77730,1.6013e-05
5.117e+07,2.101e+07,65490,1.6729e-05
4.764e+07,7.138e+07,75500,3.9815e-05
4.6e+05,1.247e+07,82290,5.6536e-08
1.969e+07,4.585e+07,88450,7.7016e-06
7.931e+07,2.35e+06,75930,2.1575e-06
2.304e+07,3.93e+06,91430,7.2292e-07
5.05e+06,9.4e+06,79540,5.0077e-07
2.246e+07,8.426e+07,67420,2.7787e-05
6.972e+07,5.589e+07,95310,2.8629e-05
5.185e+07,3.583e+07,86320,1.664e-05
8.977e+07,6.494e+07,69080,8.1532e-05
3.804e+07,9.4e+07,68220,5.1279e-05
6.305e+07,2.545e+07,59070,3.0692e-05
8.979e+07,3.706e+07,62200,5.7404e-05
9.581e+07,3.569e+07,98350,2.3594e-05
4.015e+07,8.316e+07,66990,4.9656e-05
7.034e+07,7.449e+07,93190,4.0267e-05
2.465e+07,9.446e+07,94460,1.7416e-05
2.64e+06,5.719e+07,87120,1.3276e-06
5.445e+07,4.743e+07,55850,5.5258e-05
9.29e+06,1.77e+07,13480,6.0395e-05
4.676e+07,9.675e+07,84860,4.1929e-05
7.15e+07,5.612e+07,83560,3.8355e-05
1.109e+07,6.303e+07,32040,4.5445e-05
3.438e+07,2.134e+07,38010,3.3892e-05
3.386e+07,2.546e+07,71340,1.1305e-05
6.921e+07,8.219e+07,98750,3.8932e-05
8.239e+07,1.967e+07,59790,3.0256e-05
3.27e+07,6.721e+07,51570,5.5154e-05
5.928e+07,2.613e+07,69850,2.1189e-05
2.291e+07,8.523e+07,36900,9.571e-05
7.752e+07,6.448e+07,73140,6.2362e-05
8.247e+07,1.268e+07,98030,7.2625e-06
2.038e+07,1.636e+07,86680,2.9617e-06
7.983e+07,7.59e+07,83340,5.8223e-05
7.026e+07,1.982e+07,76340,1.5948e-05
8.98e+06,3.481e+07,52600,7.5405e-06
9.013e+07,6.684e+07,94960,4.4588e-05
4.184e+07,2.02e+06,73240,1.0516e-06
7.175e+07,5.568e+07,82530,3.9146e-05
4.338e+07,1.279e+07,93920,4.1979e-06
2.194e+07,4.087e+07,28270,7.4883e-05
3.332e+07,8.13e+06,40680,1.0925e-05
7.709e+07,9.88e+07,78970,8.1512e-05
7.285e+07,2.006e+07,85680,1.3286e-05
7.947e+07,9.754e+07,85950,7.003e-05
5.092e+07,5e+06,51850,6.3205e-06
8.108e+07,7.115e+07,99320,3.9031e-05
7.467e+07,1.71e+07,61710,2.2378e-05
5.966e+07,4.019e+07,52040,5.9091e-05
5.943e+07,2.327e+07,46250,4.3149e-05
1.372e+07,2.151e+07,34030,1.7008e-05
1.089e+07,7.356e+07,64450,1.2871e-05
4.753e+07,6.029e+07,85360,2.6248e-05
7.333e+07,2.167e+07,94380,1.1906e-05
3.652e+07,8.127e+07,90430,2.4223e-05
3.548e+07,2.1e+06,63100,1.2489e-06
4.469e+07,5.779e+07,43870,8.9561e-05
2.932e+07,4.055e+07,95160,8.7627e-06
3.628e+07,8.272e+07,62100,5.1938e-05
3.348e+07,9.774e+07,90130,2.6885e-05
4.997e+07,8.3e+05,38020,1.9149e-06
2.036e+07,1.945e+07,85850,3.586e-06
6.205e+07,6.089e+07,51590,9.4743e-05
1.124e+07,2.27e+06,69410,3.5346e-07
9.291e+07,5.333e+07,85330,4.5417e-05
3.668e+07,2.106e+07,90070,6.355e-06
1.35e+06,2.271e+07,21050,4.6178e-06
1.38e+06,4.257e+07,22480,7.7586e-06
6.073e+07,6.8e+07,97730,2.8857e-05
3.267e+07,3.502e+07,82710,1.1162e-05
5.068e+07,7.782e+07,98100,2.7352e-05
1.915e+07,4.462e+07,68390,1.2193e-05
7.216e+07,2.513e+07,89370,1.5153e-05
3.3e+05,4.692e+07,92900,1.1974e-07
2.889e+07,2.414e+07,33460,4.1574e-05
5.741e+07,6.118e+07,68360,5.0163e-05
3.14e+07,2.863e+07,77330,1.0033e-05
2.049e+07,8.618e+07,59160,3.3673e-05
8.116e+07,1.649e+07,57130,2.7367e-05
7.58e+07,3.825e+07,99090,1.9708e-05
5.836e+07,8.163e+07,64880,7.5533e-05
5.225e+07,6.207e+07,78370,3.5242e-05
3.48e+07,3.017e+07,29000,8.332e-05
7.767e+07,7.368e+07,89780,4.7384e-05
9.224e+07,4.18e+06,58580,7.4987e-06
3.025e+07,9.177e+07,69260,3.8624e-05
8.069e+07,9.001e+07,99580,4.8883e-05
2.329e+07,1.963e+07,38980,2.0082e-05
3.719e+07,7.488e+07,44560,9.3604e-05
5.327e+07,5.833e+07,97190,2.1954e-05
5.24e+06,6.764e+07,98460,2.4401e-06
7.442e+07,7.992e+07,89110,4.999e-05
3.871e+07,7.028e+07,68060,3.9198e-05
3.66e+07,1.885e+07,41260,2.7047e-05
4.745e+07,2.955e+07,41830,5.3482e-05
5.568e+07,2.852e+07,69890,2.1698e-05
8.53e+06,6.882e+07,65310,9.1854e-06
1.234e+07,3.592e+07,81590,4.4439e-06
3.156e+07,5.992e+07,86640,1.6814e-05
5.134e+07,6.977e+07,59010,6.8654e-05
2.914e+07,8.442e+07,67990,3.5517e-05
1.851e+07,7.047e+07,96060,9.4345e-06
9.59e+06,5.727e+07,54080,1.2533e-05
2.753e+07,6.082e+07,97930,1.1652e-05
8.303e+07,2.86e+07,88240,2.0355e-05
7.544e+07,7.483e+07,84050,5.3333e-05
3.71e+06,2.601e+07,51050,2.4712e-06
2.583e+07,2.246e+07,26140,5.6665e-05
5.058e+07,1.878e+07,80170,9.8637e-06
1.695e+07,8.167e+07,65610,2.1463e-05
5.141e+07,3.267e+07,69370,2.3294e-05
7.765e+07,9.531e+07,71970,9.536e-05
8.662e+07,6.73e+07,74970,6.9223e-05
1.68e+06,1.597e+07,81410,2.7018e-07
4.596e+07,3.63e+07,49510,4.5425e-05
8.28e+06,7.068e+07,32050,3.8024e-05
